lat:  -73.3046 lon: -107.8881 x: 1155 y: 1681 file:  qush-a-Ant09-153-153.sir backscat:  -13.088 contrast: -15.7875
lat:  -73.2923 lon: -107.9188 x: 1154 y: 1681 file:  qush-a-Ant09-154-154.sir backscat:  -13.026 contrast: -15.7165
lat:  -73.2712 lon: -107.8369 x: 1153 y: 1681 file:  qush-a-Ant09-155-155.sir backscat:  -12.641 contrast: -15.7825
lat:  -73.2699 lon: -107.9516 x: 1153 y: 1680 file:  qush-a-Ant09-156-156.sir backscat:  -12.585 contrast: -16.1890
lat:  -73.2271 lon: -107.9190 x: 1151 y: 1680 file:  qush-a-Ant09-157-157.sir backscat:  -13.466 contrast: -16.6425
lat:  -73.1835 lon: -108.0147 x: 1150 y: 1678 file:  qush-a-Ant09-158-158.sir backscat:  -12.853 contrast: -16.2660
lat:  -73.1548 lon: -108.0131 x: 1148 y: 1677 file:  qush-a-Ant09-159-159.sir backscat:  -12.943 contrast: -16.0795
lat:  -73.1548 lon: -108.0131 x: 1148 y: 1677 file:  qush-a-Ant09-160-160.sir backscat:  -12.881 contrast: -16.1170
lat:  -73.1548 lon: -108.0131 x: 1148 y: 1677 file:  qush-a-Ant09-161-161.sir backscat:  -12.600 contrast: -15.9505
lat:  -73.1429 lon: -108.0149 x: 1148 y: 1677 file:  qush-a-Ant09-162-162.sir backscat:  -13.266 contrast: -15.6895
lat:  -73.1783 lon: -108.2860 x: 1151 y: 1674 file:  qush-a-Ant09-163-163.sir backscat:  -12.777 contrast: -15.5300
lat:  -73.1783 lon: -108.2860 x: 1151 y: 1674 file:  qush-a-Ant09-164-164.sir backscat:  -12.941 contrast: -17.0620
lat:  -73.1746 lon: -108.2698 x: 1150 y: 1674 file:  qush-a-Ant09-165-165.sir backscat:  -12.475 contrast: -16.8115
lat:  -73.1746 lon: -108.2698 x: 1150 y: 1674 file:  qush-a-Ant09-166-166.sir backscat:  -13.676 contrast: -16.7570
lat:  -73.1461 lon: -108.2662 x: 1149 y: 1674 file:  qush-a-Ant09-167-167.sir backscat:  -13.025 contrast: -16.4900
lat:  -73.1264 lon: -108.3304 x: 1148 y: 1672 file:  qush-a-Ant09-168-168.sir backscat:  -13.252 contrast: -16.7650
lat:  -73.1264 lon: -108.3304 x: 1148 y: 1672 file:  qush-a-Ant09-169-169.sir backscat:  -12.777 contrast: -16.2200
lat:  -73.0019 lon: -108.4489 x: 1143 y: 1669 file:  qush-a-Ant09-170-170.sir backscat:  -12.903 contrast: -16.9400
lat:  -72.8592 lon: -108.5884 x: 1137 y: 1665 file:  qush-a-Ant09-171-171.sir backscat:  -12.961 contrast: -16.4025
lat:  -72.8592 lon: -108.5884 x: 1137 y: 1665 file:  qush-a-Ant09-172-172.sir backscat:  -12.330 contrast: -15.5660
lat:  -72.8184 lon: -108.4885 x: 1134 y: 1665 file:  qush-a-Ant09-173-173.sir backscat:  -13.000 contrast: -15.6035
lat:  -72.7944 lon: -108.3199 x: 1133 y: 1667 file:  qush-a-Ant09-174-174.sir backscat:  -13.387 contrast: -15.4715
lat:  -72.7944 lon: -108.3199 x: 1133 y: 1667 file:  qush-a-Ant09-175-175.sir backscat:  -13.633 contrast: -16.0870
lat:  -72.8914 lon: -108.8263 x: 1139 y: 1662 file:  qush-a-Ant09-176-176.sir backscat:  -13.474 contrast: -16.1100
lat:  -72.8837 lon: -108.9499 x: 1140 y: 1660 file:  qush-a-Ant09-177-177.sir backscat:  -14.104 contrast: -15.7595
lat:  -72.9025 lon: -108.9736 x: 1141 y: 1660 file:  qush-a-Ant09-178-178.sir backscat:  -12.093 contrast: -16.0590
lat:  -72.8965 lon: -109.1666 x: 1141 y: 1657 file:  qush-a-Ant09-179-179.sir backscat:  -13.151 contrast: -16.3500
lat:  -72.8770 lon: -109.1318 x: 1140 y: 1657 file:  qush-a-Ant09-180-180.sir backscat:  -13.258 contrast: -17.1160
lat:  -72.8587 lon: -109.2529 x: 1140 y: 1655 file:  qush-a-Ant09-181-181.sir backscat:  -13.252 contrast: -15.9905
lat:  -72.8317 lon: -109.3652 x: 1139 y: 1653 file:  qush-a-Ant09-182-182.sir backscat:  -13.961 contrast: -16.5620
lat:  -72.8799 lon: -109.5103 x: 1142 y: 1652 file:  qush-a-Ant09-183-183.sir backscat:  -13.746 contrast: -15.2920
lat:  -72.8417 lon: -109.3083 x: 1139 y: 1654 file:  qush-a-Ant09-184-184.sir backscat:  -13.524 contrast: -16.4470
lat:  -72.8417 lon: -109.3083 x: 1139 y: 1654 file:  qush-a-Ant09-185-185.sir backscat:  -13.132 contrast: -16.1235
lat:  -72.8303 lon: -109.3216 x: 1139 y: 1654 file:  qush-a-Ant09-186-186.sir backscat:  -13.770 contrast: -15.3800
lat:  -72.7771 lon: -109.3155 x: 1136 y: 1653 file:  qush-a-Ant09-187-187.sir backscat:  -13.190 contrast: -16.0565
lat:  -72.7641 lon: -109.3436 x: 1136 y: 1653 file:  qush-a-Ant09-188-188.sir backscat:  -13.500 contrast: -15.8655
lat:  -72.7045 lon: -109.1035 x: 1132 y: 1655 file:  qush-a-Ant09-189-189.sir backscat:  -12.847 contrast: -16.8905
lat:  -72.6910 lon: -109.2275 x: 1132 y: 1653 file:  qush-a-Ant09-190-190.sir backscat:  -12.579 contrast: -15.4135
lat:  -72.5898 lon: -109.1674 x: 1127 y: 1652 file:  qush-a-Ant09-191-191.sir backscat:  -14.148 contrast: -16.3465
lat:  -72.5336 lon: -109.2013 x: 1124 y: 1651 file:  qush-a-Ant09-192-192.sir backscat:  -12.956 contrast: -15.9120
lat:  -72.5054 lon: -109.1553 x: 1123 y: 1651 file:  qush-a-Ant09-193-193.sir backscat:  -12.481 contrast: -15.5535
lat:  -72.5054 lon: -109.1553 x: 1123 y: 1651 file:  qush-a-Ant09-194-194.sir backscat:  -12.893 contrast: -16.5060
lat:  -72.5852 lon: -109.8673 x: 1130 y: 1642 file:  qush-a-Ant09-195-195.sir backscat:  -13.900 contrast: -16.8675
lat:  -72.6293 lon: -110.3387 x: 1135 y: 1636 file:  qush-a-Ant09-196-196.sir backscat:  -12.386 contrast: -16.2875
lat:  -72.6686 lon: -110.3924 x: 1137 y: 1636 file:  qush-a-Ant09-197-197.sir backscat:  -13.247 contrast: -16.2975
lat:  -72.6812 lon: -110.6645 x: 1139 y: 1633 file:  qush-a-Ant09-198-198.sir backscat:  -13.548 contrast: -15.6935
lat:  -72.7564 lon: -110.2334 x: 1140 y: 1640 file:  qush-a-Ant09-199-199.sir backscat:  -13.174 contrast: -14.9245
lat:  -72.7090 lon: -109.8704 x: 1136 y: 1644 file:  qush-a-Ant09-200-200.sir backscat:  -13.769 contrast: -15.4175
lat:  -72.6707 lon: -109.9341 x: 1135 y: 1643 file:  qush-a-Ant09-201-201.sir backscat:  -13.924 contrast: -14.7410
lat:  -72.7360 lon: -109.7729 x: 1137 y: 1646 file:  qush-a-Ant09-202-202.sir backscat:  -13.827 contrast: -15.4265
lat:  -72.7983 lon: -109.6606 x: 1139 y: 1649 file:  qush-a-Ant09-203-203.sir backscat:  -12.885 contrast: -15.9230
lat:  -72.8254 lon: -109.2201 x: 1138 y: 1655 file:  qush-a-Ant09-204-204.sir backscat:  -12.737 contrast: -15.7315
lat:  -72.7543 lon: -109.3303 x: 1135 y: 1653 file:  qush-a-Ant09-205-205.sir backscat:  -14.023 contrast: -14.8695
lat:  -72.6803 lon: -109.4994 x: 1133 y: 1649 file:  qush-a-Ant09-206-206.sir backscat:  -13.229 contrast: -14.0500
lat:  -72.6699 lon: -109.6316 x: 1133 y: 1647 file:  qush-a-Ant09-207-207.sir backscat:  -13.197 contrast: -14.6670
lat:  -72.7508 lon: -111.2748 x: 1145 y: 1626 file:  qush-a-Ant09-210-210.sir backscat:   -9.744 contrast: -11.1180
lat:  -72.6528 lon: -111.4643 x: 1142 y: 1621 file:  qush-a-Ant09-211-211.sir backscat:   -9.152 contrast: -11.1055
lat:  -72.5888 lon: -111.6553 x: 1140 y: 1617 file:  qush-a-Ant09-212-212.sir backscat:   -7.964 contrast: -10.0640
lat:  -72.5888 lon: -111.6553 x: 1140 y: 1617 file:  qush-a-Ant09-213-213.sir backscat:   -8.886 contrast: -10.1975
lat:  -72.5895 lon: -111.7452 x: 1140 y: 1616 file:  qush-a-Ant09-214-214.sir backscat:   -8.902 contrast: -10.8130
lat:  -72.5895 lon: -111.7452 x: 1140 y: 1616 file:  qush-a-Ant09-215-215.sir backscat:   -9.204 contrast:  -9.9625
lat:  -72.5895 lon: -111.7452 x: 1140 y: 1616 file:  qush-a-Ant09-216-216.sir backscat:   -9.147 contrast: -10.7850
lat:  -72.5895 lon: -111.7452 x: 1140 y: 1616 file:  qush-a-Ant09-217-217.sir backscat:   -9.675 contrast: -10.4735
lat:  -72.6460 lon: -111.6639 x: 1143 y: 1618 file:  qush-a-Ant09-218-218.sir backscat:   -8.462 contrast: -11.6990
lat:  -72.6460 lon: -111.6639 x: 1143 y: 1618 file:  qush-a-Ant09-219-219.sir backscat:   -8.387 contrast: -10.9140
lat:  -72.6460 lon: -111.6639 x: 1143 y: 1618 file:  qush-a-Ant09-220-220.sir backscat:   -8.872 contrast: -10.5750
lat:  -72.6460 lon: -111.6639 x: 1143 y: 1618 file:  qush-a-Ant09-221-221.sir backscat:   -8.976 contrast: -11.2395
lat:  -72.6460 lon: -111.6639 x: 1143 y: 1618 file:  qush-a-Ant09-222-222.sir backscat:   -9.023 contrast: -10.6685
lat:  -72.6460 lon: -111.6639 x: 1143 y: 1618 file:  qush-a-Ant09-223-223.sir backscat:   -9.182 contrast: -10.6050
