lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-250-250.sir backscat:   -5.402 contrast:  -9.3110
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-251-251.sir backscat:   -5.452 contrast:  -9.2520
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-252-252.sir backscat:   -5.889 contrast:  -9.2820
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-253-253.sir backscat:   -6.174 contrast: -10.6520
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-254-254.sir backscat:   -6.012 contrast: -10.0795
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-255-255.sir backscat:   -5.877 contrast:  -8.8830
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-256-256.sir backscat:   -6.176 contrast:  -9.0470
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-257-257.sir backscat:   -5.586 contrast:  -9.2990
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-258-258.sir backscat:   -5.520 contrast:  -9.0065
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-259-259.sir backscat:   -5.791 contrast:  -8.6920
